file_name,streetview_id,latitude,longitude,altitude,date,time,distance,heading,streetview,project
GSfile,343,31.6677357,34.5703782,42.52,6/13/2022,11:40:42:434,1.303891199,245.1648325,GS010598_346.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,344,31.6677413,34.5703903,42.487,6/13/2022,11:40:43:479,2.575287638,245.5740345,GS010598_347.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,345,31.6677522,34.5704143,42.475,6/13/2022,11:40:44:469,3.944144149,246.2245634,GS010598_348.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,346,31.6677685,34.5704513,42.336,6/13/2022,11:40:45:514,4.981120359,246.5953105,GS010598_349.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,347,31.6677888,34.5704982,42.236,6/13/2022,11:40:46:504,6.015613289,245.6407453,GS010598_350.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,348,31.6678142,34.5705543,42.165,6/13/2022,11:40:47:494,6.847234176,245.5560452,GS010598_351.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,349,31.6678432,34.5706181,42.138,6/13/2022,11:40:48:484,7.435833515,247.4608576,GS010598_352.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,350,31.6678725,34.5706887,42.098,6/13/2022,11:40:49:474,7.850866154,247.9747286,GS010598_353.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,351,31.6679028,34.5707636,41.953,6/13/2022,11:40:50:519,8.898658821,249.5534231,GS010598_354.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,352,31.6679349,34.5708497,41.653,6/13/2022,11:40:51:509,9.058781767,251.5650512,GS010598_355.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,353,31.6679646,34.5709388,41.308,6/13/2022,11:40:52:499,9.844318274,252.3450198,GS010598_356.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,354,31.6679956,34.5710362,40.924,6/13/2022,11:40:53:489,10.93563677,251.3732133,GS010598_357.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,355,31.6680318,34.5711436,40.545,6/13/2022,11:40:54:479,12.01069786,252.3060915,GS010598_358.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,356,31.6680697,34.5712624,40.03,6/13/2022,11:40:55:524,12.97389143,253.2438139,GS010598_359.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,357,31.6681086,34.5713916,39.525,6/13/2022,11:40:56:459,12.62705269,253.8809992,GS010598_360.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,358,31.6681451,34.5715179,39.1,6/13/2022,11:40:57:449,12.86234164,254.283645,GS010598_361.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,359,31.6681814,34.5716469,38.625,6/13/2022,11:40:58:494,13.54500199,255.5018623,GS010598_362.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,360,31.6682168,34.5717838,38.2,6/13/2022,11:40:59:484,12.73829832,256.631412,GS010598_363.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,361,31.6682476,34.5719134,37.839,6/13/2022,11:41:00:474,12.03086347,256.3394612,GS010598_364.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,362,31.6682773,34.5720356,37.679,6/13/2022,11:41:01:464,12.46390463,255.5365825,GS010598_365.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,363,31.6683098,34.5721616,37.45,6/13/2022,11:41:02:454,13.56202259,255.7773497,GS010598_366.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,364,31.6683446,34.5722989,37.286,6/13/2022,11:41:03:499,11.59673005,256.5024287,GS010598_367.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,365,31.6683729,34.5724168,37.087,6/13/2022,11:41:04:489,12.41608781,257.4711923,GS010598_368.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,366,31.6684011,34.5725437,36.855,6/13/2022,11:41:05:479,13.25549058,258.0752254,GS010598_369.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,367,31.6684298,34.5726796,36.593,6/13/2022,11:41:06:469,12.30752067,258.9250633,GS010598_370.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,368,31.6684546,34.5728063,36.291,6/13/2022,11:41:07:514,11.81247623,258.3996891,GS010598_371.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,369,31.6684795,34.5729276,36.074,6/13/2022,11:41:08:504,11.52459422,259.033931,GS010598_372.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,370,31.6685025,34.5730463,35.949,6/13/2022,11:41:09:494,9.509169035,258.7238703,GS010598_373.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,371,31.668522,34.5731441,35.946,6/13/2022,11:41:10:484,9.518384602,258.7350937,GS010598_374.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,372,31.6685415,34.573242,35.806,6/13/2022,11:41:11:474,7.847834668,259.2222112,GS010598_375.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,373,31.6685569,34.5733229,35.658,6/13/2022,11:41:12:519,6.55572995,259.6206951,GS010598_376.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,374,31.6685693,34.5733906,35.474,6/13/2022,11:41:13:454,5.590477406,259.4943004,GS010598_377.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,375,31.66858,34.5734483,35.307,6/13/2022,11:41:14:499,3.967917317,259.2028281,GS010598_378.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,376,31.6685878,34.5734892,35.218,6/13/2022,11:41:15:489,4.132966716,258.6900675,GS010598_379.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,377,31.6685963,34.5735317,35.099,6/13/2022,11:41:16:479,3.033068873,258.7607158,GS010598_380.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,378,31.6686025,34.5735629,35.098,6/13/2022,11:41:17:469,2.516657528,258.8603368,GS010598_381.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,379,31.6686076,34.5735888,35.029,6/13/2022,11:41:18:514,1.708519407,260.3802722,GS010598_382.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,380,31.6686106,34.5736065,34.951,6/13/2022,11:41:19:504,0.838398144,258.1785117,GS010598_383.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,381,31.6686124,34.5736151,34.865,6/13/2022,11:41:20:494,0.087836102,243.434949,GS010598_384.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,382,31.6686128,34.5736159,34.821,6/13/2022,11:41:21:484,0.077860883,180,GS010598_385.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,383,31.6686135,34.5736159,34.797,6/13/2022,11:41:22:474,0.044491934,180,GS010598_386.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,384,31.6686139,34.5736159,34.831,6/13/2022,11:41:23:519,0.050471764,233.1301022,GS010598_387.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,385,31.6686142,34.5736163,34.951,6/13/2022,11:41:24:509,0.014606172,45,GS010598_388.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,386,31.6686141,34.5736162,34.86,6/13/2022,11:41:25:499,0.052300772,111.8014098,GS010598_389.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,387,31.6686143,34.5736157,34.764,6/13/2022,11:41:26:489,0,0,GS010598_390.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,388,31.6686143,34.5736157,34.762,6/13/2022,11:41:27:479,0.030500759,71.56505077,GS010598_391.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,389,31.6686142,34.5736154,34.738,6/13/2022,11:41:28:524,0.029212344,45.00000051,GS010598_392.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,390,31.668614,34.5736152,34.618,6/13/2022,11:41:29:514,0.024176488,26.56505118,GS010598_393.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,391,31.6686138,34.5736151,34.472,6/13/2022,11:41:30:504,0.039466858,104.0362437,GS010598_394.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,392,31.6686139,34.5736147,34.242,6/13/2022,11:41:31:494,0.014606172,315,GS010598_395.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,393,31.6686138,34.5736148,34.084,6/13/2022,11:41:32:484,0.045487928,345.9637563,GS010598_396.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,394,31.6686134,34.5736149,33.876,6/13/2022,11:41:33:474,0.024176488,26.56505118,GS010598_397.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,395,31.6686132,34.5736148,33.736,6/13/2022,11:41:34:519,0.022245966,0,GS010598_398.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,396,31.668613,34.5736148,33.625,6/13/2022,11:41:35:509,0.014606172,225,GS010598_399.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,397,31.6686131,34.5736149,33.477,6/13/2022,11:41:36:499,0.038366195,326.3099334,GS010598_400.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,398,31.6686128,34.5736151,33.321,6/13/2022,11:41:37:544,0.024176488,333.4349484,GS010598_401.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,399,31.6686126,34.5736152,33.13,6/13/2022,11:41:38:479,0.022245966,0,GS010598_402.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,400,31.6686124,34.5736152,32.933,6/13/2022,11:41:39:524,0.034685823,341.565051,GS010598_403.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,401,31.6686121,34.5736153,32.764,6/13/2022,11:41:40:514,0.036075734,236.3099323,GS010598_404.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,402,31.6686123,34.5736156,32.733,6/13/2022,11:41:41:559,0.034685823,161.5650522,GS010598_405.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,403,31.6686126,34.5736155,32.621,6/13/2022,11:41:42:494,0.03050076,288.4349492,GS010598_406.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,404,31.6686125,34.5736158,32.566,6/13/2022,11:41:43:539,0.038366194,326.3099322,GS010598_407.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,405,31.6686122,34.573616,32.59,6/13/2022,11:41:44:529,0.05791351,300.9637566,GS010598_408.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,406,31.6686119,34.5736165,32.632,6/13/2022,11:41:45:519,0.037867033,270,GS010598_409.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,407,31.6686119,34.5736169,32.69,6/13/2022,11:41:46:564,0.043918052,296.5650508,GS010598_410.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,408,31.6686117,34.5736173,32.735,6/13/2022,11:41:47:554,0.029212344,315.0000005,GS010598_411.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,409,31.6686115,34.5736175,32.732,6/13/2022,11:41:48:544,0.067282473,321.3401915,GS010598_412.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,410,31.668611,34.5736179,32.62,6/13/2022,11:41:49:534,0.048623129,281.3099322,GS010598_413.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,411,31.6686109,34.5736184,32.556,6/13/2022,11:41:50:524,0.039466859,255.9637568,GS010598_414.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,412,31.668611,34.5736188,32.508,6/13/2022,11:41:51:514,0.079817845,299.7448811,GS010598_415.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,413,31.6686106,34.5736195,32.493,6/13/2022,11:41:52:559,0.094049474,310.6012946,GS010598_416.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,414,31.66861,34.5736202,32.552,6/13/2022,11:41:53:549,0.072151471,303.6900676,GS010598_417.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,415,31.6686096,34.5736208,32.609,6/13/2022,11:41:54:539,0.058749442,338.1985902,GS010598_418.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,416,31.6686091,34.573621,32.614,6/13/2022,11:41:55:529,0.057879387,260.537678,GS010598_419.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,417,31.6686092,34.5736216,32.837,6/13/2022,11:41:56:574,0.07419463,293.1985907,GS010598_420.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,418,31.6686089,34.5736223,33.029,6/13/2022,11:41:57:509,0.057913512,300.9637562,GS010598_421.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,419,31.6686086,34.5736228,33.194,6/13/2022,11:41:58:554,0.072151471,303.6900674,GS010598_422.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,420,31.6686082,34.5736234,33.303,6/13/2022,11:41:59:544,0.091502283,288.4349489,GS010598_423.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,421,31.6686079,34.5736243,33.5,6/13/2022,11:42:00:534,0.079817847,299.7448813,GS010598_424.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,422,31.6686075,34.573625,33.703,6/13/2022,11:42:01:579,0.096118226,293.962489,GS010598_425.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,423,31.6686071,34.5736259,33.904,6/13/2022,11:42:02:514,0.148808349,284.9314171,GS010598_426.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,424,31.6686067,34.5736274,34.077,6/13/2022,11:42:03:559,0.494277979,265.6012947,GS010598_427.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,425,31.6686071,34.5736326,34.142,6/13/2022,11:42:04:549,0.856811234,261.060435,GS010598_428.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,426,31.6686085,34.5736415,34.207,6/13/2022,11:42:05:539,1.211388728,261.4247674,GS010598_429.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,427,31.6686104,34.5736541,34.226,6/13/2022,11:42:06:529,2.567421406,260.3980174,GS010598_430.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,428,31.6686149,34.5736807,34.248,6/13/2022,11:42:07:519,4.527890764,259.8244892,GS010598_431.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,429,31.6686233,34.5737275,34.19,6/13/2022,11:42:08:564,5.912178541,259.7942097,GS010598_432.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,430,31.6686343,34.5737886,34.095,6/13/2022,11:42:09:554,7.352980257,258.9377213,GS010598_433.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,431,31.6686491,34.5738643,33.973,6/13/2022,11:42:10:544,8.654070008,258.9499947,GS010598_434.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,432,31.6686665,34.5739534,33.834,6/13/2022,11:42:11:534,9.740346749,257.9522999,GS010598_435.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,433,31.6686878,34.5740532,33.659,6/13/2022,11:42:12:579,9.79429606,257.0891857,GS010598_436.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,434,31.6687107,34.5741531,33.494,6/13/2022,11:42:13:569,9.745028483,256.7272914,GS010598_437.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,435,31.6687341,34.5742523,33.258,6/13/2022,11:42:14:559,9.947143633,255.4418052,GS010598_438.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,436,31.6687602,34.5743528,33.024,6/13/2022,11:42:15:549,10.21357115,254.9854401,GS010598_439.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,437,31.6687878,34.5744557,32.842,6/13/2022,11:42:16:539,10.66078013,253.8347823,GS010598_440.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,438,31.6688187,34.5745623,32.669,6/13/2022,11:42:17:529,9.761336671,252.7976046,GS010598_441.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,439,31.6688487,34.5746592,32.485,6/13/2022,11:42:18:574,9.682559146,252.7716685,GS010598_442.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,440,31.6688785,34.5747553,32.297,6/13/2022,11:42:19:564,6.9265553,251.1357828,GS010598_443.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,441,31.6689017,34.5748232,32.213,6/13/2022,11:42:20:554,6.9265553,251.1357828,GS010598_444.jpg,2022_RVGP_Israil_Data_Ph2
